Candidate Organization Link,Industry,Industry Group Description,Industry Group Wiki Page,duplicate
http://www.infoq.com,"IT, communications and electronics","A domain-specific language (DSL) is a computer language specialized to a particular application domain. This is in contrast to a general-purpose language (GPL), which is broadly applicable across domains. There are a wide variety of DSLs, ranging from widely used languages for common domains, such as HTML for web pages, down to languages used by only one or a few pieces of software, such as MUSH softcode. DSLs can be further subdivided by the kind of language, and include domain-specific markup languages, domain-specific modeling languages (more generally, specification languages), and domain-specific programming languages. Special-purpose computer languages have always existed in the computer age, but the term ""domain-specific language"" has become more popular due to the rise of domain-specific modeling. Simpler DSLs, particularly ones used by a single application, are sometimes informally called mini-languages.
",https://en.wikipedia.org/wiki/Domain-specific_language,False
http://www.fcc.gov,"IT, communications and electronics","Satellite Broadcasting and Communications Association v. FCC, 275 F.3d 337 (4th Cir. 2001)[1][2] was a case decided by the United States Court of Appeals for the Fourth Circuit. Congress required satellite television carriers to carry all requesting local broadcast stations in the market where the carrier voluntarily decides to carry one local station in order to, in part, preserve a multiplicity of local broadcast outlets for over-the-air-viewers who do not subscribe either to satellite or cable service.[3]
",https://en.wikipedia.org/wiki/Satellite_Broadcasting_and_Communications_Association_v._FCC,False
https://openjurist.org,"IT, communications and electronics","Satellite Broadcasting and Communications Association v. FCC, 275 F.3d 337 (4th Cir. 2001)[1][2] was a case decided by the United States Court of Appeals for the Fourth Circuit. Congress required satellite television carriers to carry all requesting local broadcast stations in the market where the carrier voluntarily decides to carry one local station in order to, in part, preserve a multiplicity of local broadcast outlets for over-the-air-viewers who do not subscribe either to satellite or cable service.[3]
",https://en.wikipedia.org/wiki/Satellite_Broadcasting_and_Communications_Association_v._FCC,False
http://law.justia.com,"IT, communications and electronics","Satellite Broadcasting and Communications Association v. FCC, 275 F.3d 337 (4th Cir. 2001)[1][2] was a case decided by the United States Court of Appeals for the Fourth Circuit. Congress required satellite television carriers to carry all requesting local broadcast stations in the market where the carrier voluntarily decides to carry one local station in order to, in part, preserve a multiplicity of local broadcast outlets for over-the-air-viewers who do not subscribe either to satellite or cable service.[3]
",https://en.wikipedia.org/wiki/Satellite_Broadcasting_and_Communications_Association_v._FCC,False
https://scholar.google.com,"IT, communications and electronics","Satellite Broadcasting and Communications Association v. FCC, 275 F.3d 337 (4th Cir. 2001)[1][2] was a case decided by the United States Court of Appeals for the Fourth Circuit. Congress required satellite television carriers to carry all requesting local broadcast stations in the market where the carrier voluntarily decides to carry one local station in order to, in part, preserve a multiplicity of local broadcast outlets for over-the-air-viewers who do not subscribe either to satellite or cable service.[3]
",https://en.wikipedia.org/wiki/Satellite_Broadcasting_and_Communications_Association_v._FCC,False
https://caselaw.findlaw.com,"IT, communications and electronics","Satellite Broadcasting and Communications Association v. FCC, 275 F.3d 337 (4th Cir. 2001)[1][2] was a case decided by the United States Court of Appeals for the Fourth Circuit. Congress required satellite television carriers to carry all requesting local broadcast stations in the market where the carrier voluntarily decides to carry one local station in order to, in part, preserve a multiplicity of local broadcast outlets for over-the-air-viewers who do not subscribe either to satellite or cable service.[3]
",https://en.wikipedia.org/wiki/Satellite_Broadcasting_and_Communications_Association_v._FCC,False
https://www.courtlistener.com,"IT, communications and electronics","Satellite Broadcasting and Communications Association v. FCC, 275 F.3d 337 (4th Cir. 2001)[1][2] was a case decided by the United States Court of Appeals for the Fourth Circuit. Congress required satellite television carriers to carry all requesting local broadcast stations in the market where the carrier voluntarily decides to carry one local station in order to, in part, preserve a multiplicity of local broadcast outlets for over-the-air-viewers who do not subscribe either to satellite or cable service.[3]
",https://en.wikipedia.org/wiki/Satellite_Broadcasting_and_Communications_Association_v._FCC,False
http://www.compactflash.org,"IT, communications and electronics","CompactFlash (CF) is a flash memory mass storage device used mainly in portable electronic devices. The format was specified and the devices were first manufactured by SanDisk in 1994.[4]
",https://en.wikipedia.org/wiki/CompactFlash_Association,False
http://pinouts.ws,"IT, communications and electronics","CompactFlash (CF) is a flash memory mass storage device used mainly in portable electronic devices. The format was specified and the devices were first manufactured by SanDisk in 1994.[4]
",https://en.wikipedia.org/wiki/CompactFlash_Association,False
http://pinouts.ru,"IT, communications and electronics","CompactFlash (CF) is a flash memory mass storage device used mainly in portable electronic devices. The format was specified and the devices were first manufactured by SanDisk in 1994.[4]
",https://en.wikipedia.org/wiki/CompactFlash_Association,False
http://www.itu.int,"IT, communications and electronics","The Cloud Data Management Interface (CDMI) is a SNIA standard that specifies a protocol for self-provisioning, administering and accessing cloud storage.[1]
",https://en.wikipedia.org/wiki/Cloud_Data_Management_Interface,False
http://www.unix.org,"IT, communications and electronics","The Cloud Data Management Interface (CDMI) is a SNIA standard that specifies a protocol for self-provisioning, administering and accessing cloud storage.[1]
",https://en.wikipedia.org/wiki/Cloud_Data_Management_Interface,False
http://www.cloudplugfest.org,"IT, communications and electronics","The Cloud Data Management Interface (CDMI) is a SNIA standard that specifies a protocol for self-provisioning, administering and accessing cloud storage.[1]
",https://en.wikipedia.org/wiki/Cloud_Data_Management_Interface,False
https://raid.wiki.kernel.org,"IT, communications and electronics","The SNIA Common RAID Disk Data Format defines a standard data structure describing how data is formatted across disks in a RAID group. The DDF structure allows a basic level of interoperability between different suppliers of RAID technology. The Common RAID DDF structure benefits storage users by enabling in-place data migration or recovery after controller failure using systems from different vendors.
",https://en.wikipedia.org/wiki/Disk_Data_Format,False
http://www.dmtf.org,"IT, communications and electronics","The Storage Management Initiative Specification, commonly called SMI-S, is a computer data storage standard developed and maintained by the Storage Networking Industry Association (SNIA). It has also been ratified as an ISO standard.[1] SMI is based upon the Common Information Model and the Web-Based Enterprise Management standards defined by the Distributed Management Task Force, which define management functionality via HTTP. The most recent approved version of SMI-S is available at the SNIA.[2]
",https://en.wikipedia.org/wiki/Storage_Management_Initiative_%E2%80%93_Specification,False
http://www.snweurope.com,"IT, communications and electronics","Storage Networking World (SNW) is a conference for data storage professionals in the United States. Sponsored by Computerworld and the Storage Networking Industry Association, SNW is held twice each year. Common locations include Orlando, Florida; Grapevine, Texas; and San Diego, California. The event is oriented towards manufacturers of storage equipment and software, and is often the site of product launches and announcements.",https://en.wikipedia.org/wiki/Storage_Networking_World,False
http://www.snwusa.com,"IT, communications and electronics","Storage Networking World (SNW) is a conference for data storage professionals in the United States. Sponsored by Computerworld and the Storage Networking Industry Association, SNW is held twice each year. Common locations include Orlando, Florida; Grapevine, Texas; and San Diego, California. The event is oriented towards manufacturers of storage equipment and software, and is often the site of product launches and announcements.",https://en.wikipedia.org/wiki/Storage_Networking_World,False
http://snia.org,"IT, communications and electronics","XAM, or the eXtensible Access Method, is a storage standard developed and maintained by the Storage Networking Industry Association (SNIA). It is in the process of being ratified as an ANSI standard. XAM is an API for fixed content aware storage devices. XAM replaces the various proprietary interfaces that have been used for this purpose in the past. Content generating applications now have a standard means of saving and finding their content across a broad array of storage devices.
",https://en.wikipedia.org/wiki/XAM,False
https://digital.library.unt.edu,"IT, communications and electronics","
",https://en.wikipedia.org/wiki/Federal_Communications_Commission,False
https://arstechnica.com,"IT, communications and electronics","
",https://en.wikipedia.org/wiki/IPTV,False
http://www.mrc.org,"IT, communications and electronics","
",https://en.wikipedia.org/wiki/Network_Neutrality,False
http://papers.ssrn.com,"IT, communications and electronics","
",https://en.wikipedia.org/wiki/Network_Neutrality,False
http://economixcomix.com,"IT, communications and electronics","
",https://en.wikipedia.org/wiki/Network_Neutrality,False
http://killswitchthefilm.com,"IT, communications and electronics","
",https://en.wikipedia.org/wiki/Network_Neutrality,False
https://www.battleforthenet.com,"IT, communications and electronics","
",https://en.wikipedia.org/wiki/Network_Neutrality,False
http://forwardthinking.pcmag.com,"IT, communications and electronics","
",https://en.wikipedia.org/wiki/Network_Neutrality,False
https://www.freepress.net,"IT, communications and electronics","
",https://en.wikipedia.org/wiki/Network_Neutrality,False
http://theoatmeal.com,"IT, communications and electronics","
",https://en.wikipedia.org/wiki/Network_Neutrality,False
http://www.laquadrature.net,"IT, communications and electronics","
",https://en.wikipedia.org/wiki/Network_Neutrality,False
https://theintercept.com,"IT, communications and electronics","
",https://en.wikipedia.org/wiki/Network_Neutrality,False
http://theundisciplined.com,"IT, communications and electronics","
",https://en.wikipedia.org/wiki/Network_Neutrality,False
http://www.frs.org,"IT, communications and electronics","Universal service is an economic, legal and business term used mostly in regulated industries, referring to the practice of providing a baseline level of services to every resident of a country.  An example of this concept is found in the US Telecommunications Act of 1996, whose goals are:
",https://en.wikipedia.org/wiki/Universal_Service,False
http://www.wgaeast.org,Media,"From November 5, 2007, to February 12, 2008, all 12,000 film and television screenwriters of the American labor unions Writers Guild of America, East (WGAE), and Writers Guild of America West (WGAW) went on strike.[1][2][3]
",https://en.wikipedia.org/wiki/2007%E2%80%9308_Writers_Guild_of_America_strike,False
http://www.wga.org,Media,"From November 5, 2007, to February 12, 2008, all 12,000 film and television screenwriters of the American labor unions Writers Guild of America, East (WGAE), and Writers Guild of America West (WGAW) went on strike.[1][2][3]
",https://en.wikipedia.org/wiki/2007%E2%80%9308_Writers_Guild_of_America_strike,False
http://www.isfdb.org,Media,"Murder at the ABA (1976) is a mystery novel by Isaac Asimov, following the adventures of a writer and amateur detective named Darius Just, whom Asimov modeled on his friend Harlan Ellison.  While attending a convention of the American Booksellers Association, Just discovers the dead body of a friend and protégé. Convinced that the death was due to murder, but unable to convince the police, Just decides to investigate on his own.
",https://en.wikipedia.org/wiki/Murder_at_the_ABA,False
http://www.penusa.org,Media,"The International Publishers Association (IPA) is an international publishing industry federation of national publisher associations representing book and journal publishing. It is a non-profit and non-governmental organization, founded in 1896 to promote and protect publishing and to raise awareness for publishing in the context of economic, cultural and political development. The IPA actively opposes censorship and promotes copyright, literacy and the freedom to publish.[1]
",https://en.wikipedia.org/wiki/International_Publishers_Association,False
http://www.internationalpublishers.org,Media,"The International Publishers Association (IPA) is an international publishing industry federation of national publisher associations representing book and journal publishing. It is a non-profit and non-governmental organization, founded in 1896 to promote and protect publishing and to raise awareness for publishing in the context of economic, cultural and political development. The IPA actively opposes censorship and promotes copyright, literacy and the freedom to publish.[1]
",https://en.wikipedia.org/wiki/International_Publishers_Association,False
http://www.isbn-international.org,Media,"The International Publishers Association (IPA) is an international publishing industry federation of national publisher associations representing book and journal publishing. It is a non-profit and non-governmental organization, founded in 1896 to promote and protect publishing and to raise awareness for publishing in the context of economic, cultural and political development. The IPA actively opposes censorship and promotes copyright, literacy and the freedom to publish.[1]
",https://en.wikipedia.org/wiki/International_Publishers_Association,False
http://www.editeur.org,Media,"The International Publishers Association (IPA) is an international publishing industry federation of national publisher associations representing book and journal publishing. It is a non-profit and non-governmental organization, founded in 1896 to promote and protect publishing and to raise awareness for publishing in the context of economic, cultural and political development. The IPA actively opposes censorship and promotes copyright, literacy and the freedom to publish.[1]
",https://en.wikipedia.org/wiki/International_Publishers_Association,False
https://scholarlykitchen.sspnet.org,Media,"The Society for Scholarly Publishing (SSP) is a professional society, founded in 1978, dedicated to promoting and advancing communication and networking among all sectors of the scholarly communications community. It has approximately 1,100 members from 24 countries including publishers, service providers, librarians, researchers, and consultants.[1][2]
",https://en.wikipedia.org/wiki/Society_for_Scholarly_Publishing,False
http://www.ingentaconnect.com,Media,"The Society for Scholarly Publishing (SSP) is a professional society, founded in 1978, dedicated to promoting and advancing communication and networking among all sectors of the scholarly communications community. It has approximately 1,100 members from 24 countries including publishers, service providers, librarians, researchers, and consultants.[1][2]
",https://en.wikipedia.org/wiki/Society_for_Scholarly_Publishing,False
http://www.sspnet.org,Media,"The Society for Scholarly Publishing (SSP) is a professional society, founded in 1978, dedicated to promoting and advancing communication and networking among all sectors of the scholarly communications community. It has approximately 1,100 members from 24 countries including publishers, service providers, librarians, researchers, and consultants.[1][2]
",https://en.wikipedia.org/wiki/Society_for_Scholarly_Publishing,False
http://www.futureofmusic.org,Media,"Low-power broadcasting refers to a broadcast station operating at a low electrical power to a smaller service area than ""full power"" stations within the same region, but often distinguished from ""micropower broadcasting"" (more commonly ""microbroadcasting"") and broadcast translators. LPAM, LPFM and LPTV are in various levels of use across the world, varying widely based on the laws and their enforcement.
",https://en.wikipedia.org/wiki/Low-power_broadcasting,False
http://www.newamerica.net,Media,"Low-power broadcasting refers to a broadcast station operating at a low electrical power to a smaller service area than ""full power"" stations within the same region, but often distinguished from ""micropower broadcasting"" (more commonly ""microbroadcasting"") and broadcast translators. LPAM, LPFM and LPTV are in various levels of use across the world, varying widely based on the laws and their enforcement.
",https://en.wikipedia.org/wiki/Low-power_broadcasting,False
http://www.lpfmnz.com,Media,"Low-power broadcasting refers to a broadcast station operating at a low electrical power to a smaller service area than ""full power"" stations within the same region, but often distinguished from ""micropower broadcasting"" (more commonly ""microbroadcasting"") and broadcast translators. LPAM, LPFM and LPTV are in various levels of use across the world, varying widely based on the laws and their enforcement.
",https://en.wikipedia.org/wiki/Low-power_broadcasting,False
http://www.whitehouse.gov,Media,"Low-power broadcasting refers to a broadcast station operating at a low electrical power to a smaller service area than ""full power"" stations within the same region, but often distinguished from ""micropower broadcasting"" (more commonly ""microbroadcasting"") and broadcast translators. LPAM, LPFM and LPTV are in various levels of use across the world, varying widely based on the laws and their enforcement.
",https://en.wikipedia.org/wiki/Low-power_broadcasting,False
http://yro.slashdot.org,Media,"Low-power broadcasting refers to a broadcast station operating at a low electrical power to a smaller service area than ""full power"" stations within the same region, but often distinguished from ""micropower broadcasting"" (more commonly ""microbroadcasting"") and broadcast translators. LPAM, LPFM and LPTV are in various levels of use across the world, varying widely based on the laws and their enforcement.
",https://en.wikipedia.org/wiki/Low-power_broadcasting,False
http://zinelibrary.info,Media,"Low-power broadcasting refers to a broadcast station operating at a low electrical power to a smaller service area than ""full power"" stations within the same region, but often distinguished from ""micropower broadcasting"" (more commonly ""microbroadcasting"") and broadcast translators. LPAM, LPFM and LPTV are in various levels of use across the world, varying widely based on the laws and their enforcement.
",https://en.wikipedia.org/wiki/Low-power_broadcasting,False
http://beta.fcc.gov,Media,"Low-power broadcasting refers to a broadcast station operating at a low electrical power to a smaller service area than ""full power"" stations within the same region, but often distinguished from ""micropower broadcasting"" (more commonly ""microbroadcasting"") and broadcast translators. LPAM, LPFM and LPTV are in various levels of use across the world, varying widely based on the laws and their enforcement.
",https://en.wikipedia.org/wiki/Low-power_broadcasting,False
http://www.lpfm.ws,Media,"Low-power broadcasting refers to a broadcast station operating at a low electrical power to a smaller service area than ""full power"" stations within the same region, but often distinguished from ""micropower broadcasting"" (more commonly ""microbroadcasting"") and broadcast translators. LPAM, LPFM and LPTV are in various levels of use across the world, varying widely based on the laws and their enforcement.
",https://en.wikipedia.org/wiki/Low-power_broadcasting,False
http://www.govtrack.us,Media,"Low-power broadcasting refers to a broadcast station operating at a low electrical power to a smaller service area than ""full power"" stations within the same region, but often distinguished from ""micropower broadcasting"" (more commonly ""microbroadcasting"") and broadcast translators. LPAM, LPFM and LPTV are in various levels of use across the world, varying widely based on the laws and their enforcement.
",https://en.wikipedia.org/wiki/Low-power_broadcasting,False
http://www.stern.nyu.edu,Media,"Low-power broadcasting refers to a broadcast station operating at a low electrical power to a smaller service area than ""full power"" stations within the same region, but often distinguished from ""micropower broadcasting"" (more commonly ""microbroadcasting"") and broadcast translators. LPAM, LPFM and LPTV are in various levels of use across the world, varying widely based on the laws and their enforcement.
",https://en.wikipedia.org/wiki/Low-power_broadcasting,False
http://www.dtvtransition.org,Media,"
The DTV (an abbreviation of digital television, also called digital broadcast) transition in the United States was the switchover from analog (the traditional method of transmitting television signals) to exclusively digital broadcasting of free over-the-air television programming. According to David Rehr, then president and CEO of the National Association of Broadcasters, this transition represented ""the most significant advancement of television technology since color TV was introduced.""[1] For full-power TV stations, the transition went into effect on June 12, 2009, with stations ending regular programming on their analog signals no later than 11:59pm local time that day.[2]
",https://en.wikipedia.org/wiki/DTV_transition_in_the_United_States,False
http://www.dtv.gov,Media,"
The DTV (an abbreviation of digital television, also called digital broadcast) transition in the United States was the switchover from analog (the traditional method of transmitting television signals) to exclusively digital broadcasting of free over-the-air television programming. According to David Rehr, then president and CEO of the National Association of Broadcasters, this transition represented ""the most significant advancement of television technology since color TV was introduced.""[1] For full-power TV stations, the transition went into effect on June 12, 2009, with stations ending regular programming on their analog signals no later than 11:59pm local time that day.[2]
",https://en.wikipedia.org/wiki/DTV_transition_in_the_United_States,False
http://www.nab.org,Media,"
The DTV (an abbreviation of digital television, also called digital broadcast) transition in the United States was the switchover from analog (the traditional method of transmitting television signals) to exclusively digital broadcasting of free over-the-air television programming. According to David Rehr, then president and CEO of the National Association of Broadcasters, this transition represented ""the most significant advancement of television technology since color TV was introduced.""[1] For full-power TV stations, the transition went into effect on June 12, 2009, with stations ending regular programming on their analog signals no later than 11:59pm local time that day.[2]
",https://en.wikipedia.org/wiki/DTV_transition_in_the_United_States,False
http://video.wttw.com,Media,"
The DTV (an abbreviation of digital television, also called digital broadcast) transition in the United States was the switchover from analog (the traditional method of transmitting television signals) to exclusively digital broadcasting of free over-the-air television programming. According to David Rehr, then president and CEO of the National Association of Broadcasters, this transition represented ""the most significant advancement of television technology since color TV was introduced.""[1] For full-power TV stations, the transition went into effect on June 12, 2009, with stations ending regular programming on their analog signals no later than 11:59pm local time that day.[2]
",https://en.wikipedia.org/wiki/DTV_transition_in_the_United_States,False
http://www.nypl.org,"Medicine, medical devices, pharmaceuticals and environment","The New York Foundation is a charitable foundation which gives grants to non-profit organizations supporting community organizing and advocacy in New York City.
",https://en.wikipedia.org/wiki/The_New_York_Foundation,False
http://www.nyf.org,"Medicine, medical devices, pharmaceuticals and environment","The New York Foundation is a charitable foundation which gives grants to non-profit organizations supporting community organizing and advocacy in New York City.
",https://en.wikipedia.org/wiki/The_New_York_Foundation,False
http://onlinebooks.library.upenn.edu,"Medicine, medical devices, pharmaceuticals and environment","JAMA: The Journal of the American Medical Association is a peer-reviewed medical journal published 48 times a year by the American Medical Association. It publishes original research, reviews, and editorials covering all aspects of the biomedical sciences. The journal was established in 1883 with Nathan Smith Davis as the founding editor. The journal's current editor-in-chief is Howard Bauchner of Boston University, who succeeded Catherine DeAngelis on July 1, 2011.[2]
",https://en.wikipedia.org/wiki/JAMA_(journal),False
http://pubs.ama-assn.org,"Medicine, medical devices, pharmaceuticals and environment","JAMA: The Journal of the American Medical Association is a peer-reviewed medical journal published 48 times a year by the American Medical Association. It publishes original research, reviews, and editorials covering all aspects of the biomedical sciences. The journal was established in 1883 with Nathan Smith Davis as the founding editor. The journal's current editor-in-chief is Howard Bauchner of Boston University, who succeeded Catherine DeAngelis on July 1, 2011.[2]
",https://en.wikipedia.org/wiki/JAMA_(journal),False
http://jama.ama-assn.org,"Medicine, medical devices, pharmaceuticals and environment","JAMA: The Journal of the American Medical Association is a peer-reviewed medical journal published 48 times a year by the American Medical Association. It publishes original research, reviews, and editorials covering all aspects of the biomedical sciences. The journal was established in 1883 with Nathan Smith Davis as the founding editor. The journal's current editor-in-chief is Howard Bauchner of Boston University, who succeeded Catherine DeAngelis on July 1, 2011.[2]
",https://en.wikipedia.org/wiki/JAMA_(journal),False
http://archpedi.ama-assn.org,"Medicine, medical devices, pharmaceuticals and environment","JAMA (The Journal of the American Medical Association) Pediatrics is a monthly peer-reviewed medical journal published by the American Medical Association. It covers all aspects of pediatrics. The journal was established in 1911 as the American Journal of Diseases of Children, renamed in the early 1990s as Archives of Pediatrics & Adolescent Medicine, and obtained its current name in January 2013. The editor-in-chief is Dimitri A. Christakis, MD, MPH (University of Washington).[4] According to the Journal Citation Reports, the journal's 2017 impact factor is 10.769, ranking it 1st out of 124 journals in the category ""Pediatrics"".[5]
",https://en.wikipedia.org/wiki/JAMA_Pediatrics,False
http://www.lib.jmu.edu,"Medicine, medical devices, pharmaceuticals and environment","AMA Manual of Style: A Guide for Authors and Editors is the style guide of the American Medical Association. It is written by the editors of JAMA (Journal of the American Medical Association) and the Archives journals and is most recently published by Oxford University Press.[1][2] It specifies the writing and citation styles for use in the journals published by the American Medical Association. The manual was first published in 1962, and its current edition, the 10th, came out in 2007.[1] It covers a breadth of topics for authors and editors in medicine and related health fields. The online edition also has updates (style points that have changed since the last print edition), a blog, monthly tips from the editors, quizzes, and an SI unit conversion calculator.",https://en.wikipedia.org/wiki/AMA_Manual_of_Style,False
http://www.msnbc.msn.com,"Medicine, medical devices, pharmaceuticals and environment","
",https://en.wikipedia.org/wiki/American_Association_of_Physicians_and_Surgeons,False
http://www.aapsonline.org,"Medicine, medical devices, pharmaceuticals and environment","
",https://en.wikipedia.org/wiki/American_Association_of_Physicians_and_Surgeons,False
http://haciendapublishing.com,"Medicine, medical devices, pharmaceuticals and environment","
",https://en.wikipedia.org/wiki/American_Association_of_Physicians_and_Surgeons,False
http://mksap.acponline.org,"Medicine, medical devices, pharmaceuticals and environment","The American College of Physicians (ACP) is a national organization of internists — specialists who apply scientific knowledge and clinical expertise to the diagnosis, treatment, and compassionate care of adults across the spectrum from health to complex illness.[1] With 154,000 members, ACP is the largest medical-specialty organization and second-largest physician group in the United States.[2]
",https://en.wikipedia.org/wiki/American_College_of_Physicians,False
http://www.acponline.org,"Medicine, medical devices, pharmaceuticals and environment","The American College of Physicians (ACP) is a national organization of internists — specialists who apply scientific knowledge and clinical expertise to the diagnosis, treatment, and compassionate care of adults across the spectrum from health to complex illness.[1] With 154,000 members, ACP is the largest medical-specialty organization and second-largest physician group in the United States.[2]
",https://en.wikipedia.org/wiki/American_College_of_Physicians,False
http://www.ada.org,"Medicine, medical devices, pharmaceuticals and environment","The American Dental Association (ADA) is an American professional association established in 1859 which has more than 161,000 members. Based in the American Dental Association Building in the Near North Side of Chicago,[4] the ADA is the world's largest and oldest national dental association and promotes good oral health to the public while representing the dental profession.
",https://en.wikipedia.org/wiki/American_Dental_Association,False
http://www.newsweek.com,"Medicine, medical devices, pharmaceuticals and environment","The American Medical Student Association (AMSA), founded in 1950 and based in Washington, D.C., is the oldest and largest independent association of physicians-in-training in the United States.  AMSA is a student-governed, national organization.  They have a membership of 68,000 medical students, premedical students, interns, medical residents and practicing physicians from across the country. 
",https://en.wikipedia.org/wiki/American_Medical_Student_Association,False
http://www.chron.com,"Medicine, medical devices, pharmaceuticals and environment","The American Medical Student Association (AMSA), founded in 1950 and based in Washington, D.C., is the oldest and largest independent association of physicians-in-training in the United States.  AMSA is a student-governed, national organization.  They have a membership of 68,000 medical students, premedical students, interns, medical residents and practicing physicians from across the country. 
",https://en.wikipedia.org/wiki/American_Medical_Student_Association,False
http://www.ifmsa.org,"Medicine, medical devices, pharmaceuticals and environment","The American Medical Student Association (AMSA), founded in 1950 and based in Washington, D.C., is the oldest and largest independent association of physicians-in-training in the United States.  AMSA is a student-governed, national organization.  They have a membership of 68,000 medical students, premedical students, interns, medical residents and practicing physicians from across the country. 
",https://en.wikipedia.org/wiki/American_Medical_Student_Association,False
http://www.hourswatch.org,"Medicine, medical devices, pharmaceuticals and environment","The American Medical Student Association (AMSA), founded in 1950 and based in Washington, D.C., is the oldest and largest independent association of physicians-in-training in the United States.  AMSA is a student-governed, national organization.  They have a membership of 68,000 medical students, premedical students, interns, medical residents and practicing physicians from across the country. 
",https://en.wikipedia.org/wiki/American_Medical_Student_Association,False
http://bmj.bmjjournals.com,"Medicine, medical devices, pharmaceuticals and environment","The American Medical Student Association (AMSA), founded in 1950 and based in Washington, D.C., is the oldest and largest independent association of physicians-in-training in the United States.  AMSA is a student-governed, national organization.  They have a membership of 68,000 medical students, premedical students, interns, medical residents and practicing physicians from across the country. 
",https://en.wikipedia.org/wiki/American_Medical_Student_Association,False
http://www.amsa.org,"Medicine, medical devices, pharmaceuticals and environment","The American Medical Student Association (AMSA), founded in 1950 and based in Washington, D.C., is the oldest and largest independent association of physicians-in-training in the United States.  AMSA is a student-governed, national organization.  They have a membership of 68,000 medical students, premedical students, interns, medical residents and practicing physicians from across the country. 
",https://en.wikipedia.org/wiki/American_Medical_Student_Association,False
http://www.csmonitor.com,"Medicine, medical devices, pharmaceuticals and environment","The American Medical Student Association (AMSA), founded in 1950 and based in Washington, D.C., is the oldest and largest independent association of physicians-in-training in the United States.  AMSA is a student-governed, national organization.  They have a membership of 68,000 medical students, premedical students, interns, medical residents and practicing physicians from across the country. 
",https://en.wikipedia.org/wiki/American_Medical_Student_Association,False
https://www.npr.org,"Medicine, medical devices, pharmaceuticals and environment","The American Medical Student Association (AMSA), founded in 1950 and based in Washington, D.C., is the oldest and largest independent association of physicians-in-training in the United States.  AMSA is a student-governed, national organization.  They have a membership of 68,000 medical students, premedical students, interns, medical residents and practicing physicians from across the country. 
",https://en.wikipedia.org/wiki/American_Medical_Student_Association,False
http://www.mini-med-school.com,"Medicine, medical devices, pharmaceuticals and environment","The American Osteopathic Association (AOA) is the representative member organization for the more than 129,000 osteopathic medical doctors (D.O.s) and osteopathic medical students in the United States.[4] The AOA is headquartered in Chicago, Illinois, and is involved in post-graduate training for osteopathic physicians. Beginning in 2015, it began accrediting post-graduate education as a committee within ACGME, creating a unified accreditation system for all DOs and MDs in the United States. The organization promotes public health, encourages academic scientific research, serves as the primary certifying body for D.O.s overseeing 18 certifying boards, and is the accrediting agency for osteopathic medical schools through its Commission on Osteopathic College Accreditation.
As of October 2015, the AOA no longer owns the Healthcare Facilities Accreditation Program (HFAP), which accredited hospitals and other health care facilities.[5][6][7][8][9]
",https://en.wikipedia.org/wiki/American_Osteopathic_Association,False
http://www.osteopathic.org,"Medicine, medical devices, pharmaceuticals and environment","The American Osteopathic Association (AOA) is the representative member organization for the more than 129,000 osteopathic medical doctors (D.O.s) and osteopathic medical students in the United States.[4] The AOA is headquartered in Chicago, Illinois, and is involved in post-graduate training for osteopathic physicians. Beginning in 2015, it began accrediting post-graduate education as a committee within ACGME, creating a unified accreditation system for all DOs and MDs in the United States. The organization promotes public health, encourages academic scientific research, serves as the primary certifying body for D.O.s overseeing 18 certifying boards, and is the accrediting agency for osteopathic medical schools through its Commission on Osteopathic College Accreditation.
As of October 2015, the AOA no longer owns the Healthcare Facilities Accreditation Program (HFAP), which accredited hospitals and other health care facilities.[5][6][7][8][9]
",https://en.wikipedia.org/wiki/American_Osteopathic_Association,False
http://npalliance.org,"Medicine, medical devices, pharmaceuticals and environment","The National Physicians Alliance (NPA) is a 501(c)(3) national, multi-specialty medical organization founded in 2005.[1] The organization's mission statement reads: ""The National Physicians Alliance creates research and education programs that promote health and foster active engagement of physicians with their communities to achieve high quality, affordable health care for all.  The NPA offers a professional home to physicians across medical specialties who share a commitment to professional integrity and health justice.""
",https://en.wikipedia.org/wiki/National_Physicians_Alliance,False
http://www.pnhp.org,"Medicine, medical devices, pharmaceuticals and environment","Physicians for a National Health Program (PNHP) is an advocacy organization of more than 20,000 American physicians, medical students, and health professionals that supports a universal, comprehensive single-payer national health insurance program. Since being co-founded in 1987 by Dr. David Himmelstein and Dr. Steffie Woolhandler, PNHP has advocated for reform in the U.S. health care system. PNHP is the only national physician organization in the United States dedicated exclusively to implementing a single-payer national health program. The organization works to educate physicians and other health professionals about the benefits of a single-payer system, including fewer administrative costs and affording health insurance for the millions of Americans who have none. Its members and physician activists work toward a single-payer national health program in their communities. Additionally, PNHP performs ground-breaking research on the health crisis and the need for fundamental reform, coordinates speakers and forums, participates in town hall meetings and debates, contributes scholarly articles to peer-reviewed medical journals, and appears regularly on national television and news programs advocating for a single-payer system. [1]",https://en.wikipedia.org/wiki/Physicians_for_a_National_Health_Program,False
